municipal,district,name_population,Year,all,finnish_sami,other,swedish,5874358,5878088,5911249,5934892,5934906,5952975,5958354,5961860,5961890,5961894,5968821,5975374,5978639,5980222,5980260,name_district,non_official_lang_percentage,time_to_fastest_cbd,id
91,291,Etelä-Haaga,2017,12491.0,10375.0,1089.0,1027.0,29,24,22,9,6,11,29,20,23,27,27,19,27,44,30,Etelä-Haaga,0.0871827715955488,6,091291
91,291,Etelä-Haaga,2018,12502.0,10405.0,1120.0,977.0,30,24,23,9,6,12,29,21,22,27,26,20,26,36,26,Etelä-Haaga,0.08958566629339305,6,091291
91,291,Etelä-Haaga,2019,12616.0,10493.0,1154.0,969.0,30,24,23,9,6,12,29,21,22,27,26,20,26,36,26,Etelä-Haaga,0.0914711477488903,6,091291
91,291,Etelä-Haaga,2020,12555.0,10469.0,1095.0,991.0,30,24,23,9,6,12,29,21,22,27,26,20,26,36,26,Etelä-Haaga,0.08721624850657109,6,091291
91,292,Kivihaka,2013,887.0,735.0,76.0,76.0,33,30,27,15,14,13,26,33,21,26,26,20,28,46,29,Kivihaka,0.08568207440811725,13,091292
91,292,Kivihaka,2014,875.0,730.0,64.0,81.0,33,30,27,15,14,13,26,33,21,26,26,20,28,46,29,Kivihaka,0.07314285714285715,13,091292
91,292,Kivihaka,2015,896.0,735.0,82.0,79.0,32,30,27,17,16,15,29,32,23,29,29,21,27,44,30,Kivihaka,0.09151785714285714,15,091292
91,292,Kivihaka,2016,870.0,728.0,69.0,73.0,32,30,27,17,16,15,29,32,23,29,29,21,27,44,30,Kivihaka,0.07931034482758621,15,091292
91,292,Kivihaka,2017,890.0,756.0,75.0,59.0,32,30,27,17,16,15,29,32,23,29,29,21,27,44,30,Kivihaka,0.08426966292134831,15,091292
91,292,Kivihaka,2018,913.0,775.0,73.0,65.0,30,26,26,17,15,13,29,33,22,28,26,20,26,44,26,Kivihaka,0.07995618838992333,13,091292
91,292,Kivihaka,2019,911.0,767.0,76.0,68.0,30,26,26,17,15,13,29,33,22,28,26,20,26,44,26,Kivihaka,0.08342480790340286,13,091292
91,292,Kivihaka,2020,899.0,753.0,78.0,68.0,30,26,26,17,15,13,29,33,22,28,26,20,26,44,26,Kivihaka,0.0867630700778643,13,091292
91,293,Pohjois-Haaga,2013,9273.0,7519.0,1247.0,507.0,18,25,20,12,12,13,32,28,26,25,28,20,28,45,29,Pohjois-Haaga,0.13447643696754016,12,091293
91,293,Pohjois-Haaga,2014,9469.0,7632.0,1321.0,516.0,18,25,20,12,12,13,32,28,26,25,28,20,28,45,29,Pohjois-Haaga,0.13950786777906854,12,091293
91,293,Pohjois-Haaga,2015,9450.0,7610.0,1327.0,513.0,18,29,22,14,14,14,34,28,30,27,29,21,27,39,30,Pohjois-Haaga,0.14042328042328042,14,091293
91,293,Pohjois-Haaga,2016,9610.0,7652.0,1455.0,503.0,18,29,22,14,14,14,34,28,30,27,29,21,27,39,30,Pohjois-Haaga,0.1514047866805411,14,091293
91,293,Pohjois-Haaga,2017,9672.0,7618.0,1580.0,474.0,18,29,22,14,14,14,34,28,30,27,29,21,27,39,30,Pohjois-Haaga,0.16335814722911496,14,091293
91,293,Pohjois-Haaga,2018,9621.0,7462.0,1676.0,483.0,26,26,21,14,14,14,36,27,30,26,29,20,26,42,26,Pohjois-Haaga,0.174202265876728,14,091293
91,293,Pohjois-Haaga,2019,9641.0,7374.0,1808.0,459.0,26,26,21,14,14,14,36,27,30,26,29,20,26,42,26,Pohjois-Haaga,0.1875324136500363,14,091293
91,293,Pohjois-Haaga,2020,9616.0,7261.0,1899.0,456.0,26,26,21,14,14,14,36,27,30,26,29,20,26,42,26,Pohjois-Haaga,0.19748336106489184,14,091293
91,294,Lassila,2013,4418.0,3712.0,538.0,168.0,19,25,20,11,7,13,33,28,27,29,28,20,28,45,31,Lassila,0.12177455862381167,7,091294
91,294,Lassila,2014,4455.0,3750.0,546.0,159.0,19,25,20,11,7,13,33,28,27,29,28,20,28,45,31,Lassila,0.12255892255892256,7,091294
91,294,Lassila,2015,4442.0,3709.0,573.0,160.0,19,27,23,14,7,14,34,23,29,31,29,21,29,39,32,Lassila,0.1289959477712742,7,091294
91,294,Lassila,2016,4487.0,3706.0,620.0,161.0,19,27,23,14,7,14,34,23,29,31,29,21,29,39,32,Lassila,0.13817695564965457,7,091294
91,294,Lassila,2017,4553.0,3709.0,687.0,157.0,19,27,23,14,7,14,34,23,29,31,29,21,29,39,32,Lassila,0.15088952339117065,7,091294
91,294,Lassila,2018,4725.0,3761.0,813.0,151.0,38,26,23,12,7,14,37,31,31,30,30,21,29,45,30,Lassila,0.17206349206349206,7,091294
91,294,Lassila,2019,4473.0,3556.0,779.0,138.0,38,26,23,12,7,14,37,31,31,30,30,21,29,45,30,Lassila,0.17415604739548401,7,091294
91,294,Lassila,2020,4644.0,3603.0,895.0,146.0,38,26,23,12,7,14,37,31,31,30,30,21,29,45,30,Lassila,0.19272179155900085,7,091294
91,301,Vanha Munkkiniemi,2013,8469.0,6783.0,442.0,1244.0,41,31,29,18,16,17,29,10,25,31,21,19,28,33,27,Vanha Munkkiniemi,0.052190341244538904,10,091301
91,301,Vanha Munkkiniemi,2014,8507.0,6828.0,474.0,1205.0,41,31,29,18,16,17,29,10,25,31,21,19,28,33,27,Vanha Munkkiniemi,0.05571881979546256,10,091301
91,301,Vanha Munkkiniemi,2015,8524.0,6852.0,515.0,1157.0,43,37,29,18,16,18,31,10,27,28,24,17,26,32,28,Vanha Munkkiniemi,0.06041764429845143,10,091301
91,301,Vanha Munkkiniemi,2016,8569.0,6883.0,507.0,1179.0,43,37,29,18,16,18,31,10,27,28,24,17,26,32,28,Vanha Munkkiniemi,0.059166763916442995,10,091301
91,301,Vanha Munkkiniemi,2017,8848.0,7123.0,533.0,1192.0,43,37,29,18,16,18,31,10,27,28,24,17,26,32,28,Vanha Munkkiniemi,0.060239602169981914,10,091301
91,301,Vanha Munkkiniemi,2018,8818.0,7079.0,561.0,1178.0,40,33,33,19,16,17,35,12,28,30,25,18,26,25,25,Vanha Munkkiniemi,0.0636198684508959,12,091301
91,301,Vanha Munkkiniemi,2019,9122.0,7339.0,573.0,1210.0,40,33,33,19,16,17,35,12,28,30,25,18,26,25,25,Vanha Munkkiniemi,0.06281517211137909,12,091301
91,301,Vanha Munkkiniemi,2020,9274.0,7420.0,614.0,1240.0,40,33,33,19,16,17,35,12,28,30,25,18,26,25,25,Vanha Munkkiniemi,0.06620659909424197,12,091301
91,302,Kuusisaari,2013,538.0,442.0,39.0,57.0,48,33,31,23,33,19,37,8,30,32,29,20,28,32,26,Kuusisaari,0.0724907063197026,8,091302
91,302,Kuusisaari,2014,558.0,459.0,38.0,61.0,48,33,31,23,33,19,37,8,30,32,29,20,28,32,26,Kuusisaari,0.06810035842293907,8,091302
91,302,Kuusisaari,2015,556.0,466.0,30.0,60.0,50,37,29,19,26,18,39,8,30,35,31,21,31,34,29,Kuusisaari,0.0539568345323741,8,091302
91,302,Kuusisaari,2016,556.0,465.0,32.0,59.0,50,37,29,19,26,18,39,8,30,35,31,21,31,34,29,Kuusisaari,0.05755395683453238,8,091302
91,302,Kuusisaari,2017,538.0,455.0,31.0,52.0,50,37,29,19,26,18,39,8,30,35,31,21,31,34,29,Kuusisaari,0.05762081784386617,8,091302
91,302,Kuusisaari,2018,524.0,437.0,29.0,58.0,47,37,39,21,27,20,38,10,32,34,31,23,32,23,24,Kuusisaari,0.05534351145038168,10,091302
91,302,Kuusisaari,2019,551.0,466.0,32.0,53.0,47,37,39,21,27,20,38,10,32,34,31,23,32,23,24,Kuusisaari,0.05807622504537205,10,091302
91,302,Kuusisaari,2020,568.0,472.0,43.0,53.0,47,37,39,21,27,20,38,10,32,34,31,23,32,23,24,Kuusisaari,0.07570422535211267,10,091302
91,303,Lehtisaari,2013,1125.0,945.0,81.0,99.0,48,38,36,23,39,24,40,9,33,36,32,25,31,33,22,Lehtisaari,0.072,9,091303
91,303,Lehtisaari,2014,1138.0,957.0,77.0,104.0,48,38,36,23,39,24,40,9,33,36,32,25,31,33,22,Lehtisaari,0.06766256590509666,9,091303
91,303,Lehtisaari,2015,1098.0,918.0,78.0,102.0,51,42,34,20,30,23,40,9,33,36,32,26,31,35,23,Lehtisaari,0.07103825136612021,9,091303
91,303,Lehtisaari,2016,1143.0,948.0,98.0,97.0,51,42,34,20,30,23,40,9,33,36,32,26,31,35,23,Lehtisaari,0.0857392825896763,9,091303
91,303,Lehtisaari,2017,1184.0,979.0,112.0,93.0,51,42,34,20,30,23,40,9,33,36,32,26,31,35,23,Lehtisaari,0.0945945945945946,9,091303
91,303,Lehtisaari,2018,1243.0,1023.0,124.0,96.0,51,41,43,22,31,24,36,11,29,32,28,25,32,24,22,Lehtisaari,0.0997586484312148,11,091303
91,303,Lehtisaari,2019,1225.0,1001.0,127.0,97.0,51,41,43,22,31,24,36,11,29,32,28,25,32,24,22,Lehtisaari,0.1036734693877551,11,091303
91,303,Lehtisaari,2020,1215.0,1013.0,111.0,91.0,51,41,43,22,31,24,36,11,29,32,28,25,32,24,22,Lehtisaari,0.09135802469135802,11,091303
91,304,Munkkivuori,2013,4915.0,4169.0,256.0,490.0,29,36,28,15,8,19,32,21,28,33,28,19,28,37,28,Munkkivuori,0.05208545269582909,8,091304
91,304,Munkkivuori,2014,4949.0,4179.0,268.0,502.0,29,36,28,15,8,19,32,21,28,33,28,19,28,37,28,Munkkivuori,0.05415235401091129,8,091304
91,304,Munkkivuori,2015,5014.0,4277.0,254.0,483.0,36,36,30,15,8,21,35,17,29,32,25,24,31,44,29,Munkkivuori,0.05065815715995214,8,091304
91,304,Munkkivuori,2016,5026.0,4281.0,285.0,460.0,36,36,30,15,8,21,35,17,29,32,25,24,31,44,29,Munkkivuori,0.056705133306804614,8,091304
91,304,Munkkivuori,2017,5019.0,4273.0,289.0,457.0,36,36,30,15,8,21,35,17,29,32,25,24,31,44,29,Munkkivuori,0.05758119147240486,8,091304
91,304,Munkkivuori,2018,4902.0,4169.0,261.0,472.0,38,34,32,15,7,19,35,18,28,30,26,19,26,33,25,Munkkivuori,0.05324357405140759,7,091304
91,304,Munkkivuori,2019,4937.0,4186.0,274.0,477.0,38,34,32,15,7,19,35,18,28,30,26,19,26,33,25,Munkkivuori,0.05549929106744987,7,091304
91,304,Munkkivuori,2020,5048.0,4305.0,280.0,463.0,38,34,32,15,7,19,35,18,28,30,26,19,26,33,25,Munkkivuori,0.0554675118858954,7,091304
91,305,Niemenmäki,2013,1317.0,1036.0,189.0,92.0,37,39,30,21,15,19,32,19,28,33,28,19,28,37,28,Niemenmäki,0.14350797266514806,15,091305
91,305,Niemenmäki,2014,1317.0,1017.0,205.0,95.0,37,39,30,21,15,19,32,19,28,33,28,19,28,37,28,Niemenmäki,0.1556567957479119,15,091305
91,305,Niemenmäki,2015,1311.0,1017.0,190.0,104.0,42,37,32,20,15,21,35,17,29,34,25,23,29,45,29,Niemenmäki,0.14492753623188406,15,091305
91,305,Niemenmäki,2016,1275.0,987.0,189.0,99.0,42,37,32,20,15,21,35,17,29,34,25,23,29,45,29,Niemenmäki,0.14823529411764705,15,091305
91,305,Niemenmäki,2017,1274.0,1009.0,176.0,89.0,42,37,32,20,15,21,35,17,29,34,25,23,29,45,29,Niemenmäki,0.13814756671899528,15,091305
91,305,Niemenmäki,2018,1346.0,1073.0,180.0,93.0,38,34,33,21,15,19,35,18,28,30,26,19,26,33,25,Niemenmäki,0.1337295690936107,15,091305
91,305,Niemenmäki,2019,1298.0,1033.0,181.0,84.0,38,34,33,21,15,19,35,18,28,30,26,19,26,33,25,Niemenmäki,0.13944530046224962,15,091305
91,305,Niemenmäki,2020,1465.0,1171.0,203.0,91.0,38,34,33,21,15,19,35,18,28,30,26,19,26,33,25,Niemenmäki,0.1385665529010239,15,091305
91,306,Talinranta,2013,1158.0,949.0,146.0,63.0,42,42,39,27,20,26,38,25,34,40,32,30,37,45,34,Talinranta,0.12607944732297063,20,091306
91,306,Talinranta,2014,1155.0,933.0,159.0,63.0,42,42,39,27,20,26,38,25,34,40,32,30,37,45,34,Talinranta,0.13766233766233765,20,091306
91,306,Talinranta,2015,1126.0,911.0,156.0,59.0,49,39,37,24,20,26,39,26,35,36,34,28,37,50,36,Talinranta,0.13854351687388988,20,091306
91,306,Talinranta,2016,1143.0,902.0,188.0,53.0,49,39,37,24,20,26,39,26,35,36,34,28,37,50,36,Talinranta,0.16447944006999124,20,091306
91,306,Talinranta,2017,1119.0,879.0,189.0,51.0,49,39,37,24,20,26,39,26,35,36,34,28,37,50,36,Talinranta,0.16890080428954424,20,091306
91,306,Talinranta,2018,1115.0,861.0,211.0,43.0,46,40,42,27,19,25,46,29,36,42,37,29,37,44,37,Talinranta,0.18923766816143497,19,091306
91,306,Talinranta,2019,1112.0,841.0,228.0,43.0,46,40,42,27,19,25,46,29,36,42,37,29,37,44,37,Talinranta,0.20503597122302158,19,091306
91,306,Talinranta,2020,1082.0,824.0,213.0,45.0,46,40,42,27,19,25,46,29,36,42,37,29,37,44,37,Talinranta,0.19685767097966728,19,091306
91,320,Konala,2013,6086.0,5157.0,668.0,261.0,21,39,27,8,11,23,39,28,35,41,36,28,36,38,37,Konala,0.10976010515938218,8,091320
91,320,Konala,2014,6134.0,5141.0,721.0,272.0,21,39,27,8,11,23,39,28,35,41,36,28,36,38,37,Konala,0.11754157156830779,8,091320
91,320,Konala,2015,6197.0,5124.0,806.0,267.0,22,35,33,8,12,22,42,22,32,40,37,28,36,31,40,Konala,0.13006293367758592,8,091320
91,320,Konala,2016,6229.0,5099.0,863.0,267.0,22,35,33,8,12,22,42,22,32,40,37,28,36,31,40,Konala,0.1385455129234227,8,091320
91,320,Konala,2017,6316.0,5129.0,922.0,265.0,22,35,33,8,12,22,42,22,32,40,37,28,36,31,40,Konala,0.14597846738442052,8,091320
91,320,Konala,2018,6498.0,5219.0,1023.0,256.0,44,36,27,9,12,25,46,29,39,41,37,29,37,43,36,Konala,0.15743305632502308,9,091320
91,320,Konala,2019,6438.0,5153.0,1038.0,247.0,44,36,27,9,12,25,46,29,39,41,37,29,37,43,36,Konala,0.16123019571295433,9,091320
91,320,Konala,2020,6352.0,5049.0,1058.0,245.0,44,36,27,9,12,25,46,29,39,41,37,29,37,43,36,Konala,0.1665617128463476,9,091320
91,333,Malminkartano,2013,8495.0,6544.0,1732.0,219.0,33,30,28,15,15,17,38,32,31,36,33,25,33,52,36,Malminkartano,0.2038846380223661,15,091333
91,333,Malminkartano,2014,8537.0,6441.0,1867.0,229.0,33,30,28,15,15,17,38,32,31,36,33,25,33,52,36,Malminkartano,0.21869509195267658,15,091333
91,333,Malminkartano,2015,8693.0,6432.0,2025.0,236.0,25,35,27,16,16,17,37,29,33,34,33,25,33,41,36,Malminkartano,0.23294604854480616,16,091333
91,333,Malminkartano,2016,8710.0,6258.0,2214.0,238.0,25,35,27,16,16,17,37,29,33,34,33,25,33,41,36,Malminkartano,0.25419058553386914,16,091333
91,333,Malminkartano,2017,8538.0,5991.0,2312.0,235.0,25,35,27,16,16,17,37,29,33,34,33,25,33,41,36,Malminkartano,0.27078941204029044,16,091333
91,333,Malminkartano,2018,9018.0,6359.0,2422.0,237.0,29,30,29,15,15,18,42,35,36,38,35,26,34,50,34,Malminkartano,0.26857396318474164,15,091333
91,333,Malminkartano,2019,9179.0,6342.0,2594.0,243.0,29,30,29,15,15,18,42,35,36,38,35,26,34,50,34,Malminkartano,0.28260159058720996,15,091333
91,333,Malminkartano,2020,8701.0,6046.0,2451.0,204.0,29,30,29,15,15,18,42,35,36,38,35,26,34,50,34,Malminkartano,0.28169175956786574,15,091333
91,334,Hakuninmaa,2013,2719.0,2362.0,224.0,133.0,25,37,33,26,24,24,38,36,35,39,37,26,34,53,36,Hakuninmaa,0.08238322912835601,24,091334
91,334,Hakuninmaa,2014,2769.0,2377.0,251.0,141.0,25,37,33,26,24,24,38,36,35,39,37,26,34,53,36,Hakuninmaa,0.09064644275911882,24,091334
91,334,Hakuninmaa,2015,2716.0,2316.0,268.0,132.0,23,41,28,22,25,24,41,37,34,40,37,25,31,47,35,Hakuninmaa,0.09867452135493372,22,091334
91,334,Hakuninmaa,2016,2754.0,2338.0,280.0,136.0,23,41,28,22,25,24,41,37,34,40,37,25,31,47,35,Hakuninmaa,0.10167029774872913,22,091334
91,334,Hakuninmaa,2017,2771.0,2333.0,309.0,129.0,23,41,28,22,25,24,41,37,34,40,37,25,31,47,35,Hakuninmaa,0.11151208949837604,22,091334
91,334,Hakuninmaa,2018,2737.0,2271.0,339.0,127.0,22,37,30,26,25,25,41,37,35,37,34,24,31,49,31,Hakuninmaa,0.12385823894775301,22,091334
91,334,Hakuninmaa,2019,2766.0,2277.0,364.0,125.0,22,37,30,26,25,25,41,37,35,37,34,24,31,49,31,Hakuninmaa,0.13159797541576285,22,091334
91,334,Hakuninmaa,2020,2743.0,2254.0,361.0,128.0,22,37,30,26,25,25,41,37,35,37,34,24,31,49,31,Hakuninmaa,0.13160772876412688,22,091334
91,335,Kuninkaantammi,2013,107.0,94.0,8.0,5.0,25,40,35,29,30,28,41,39,38,39,37,29,37,56,39,Kuninkaantammi,0.07476635514018691,25,091335
91,335,Kuninkaantammi,2014,102.0,91.0,7.0,4.0,25,40,35,29,30,28,41,39,38,39,37,29,37,56,39,Kuninkaantammi,0.06862745098039216,25,091335
91,335,Kuninkaantammi,2015,105.0,94.0,7.0,4.0,23,38,24,25,29,28,43,42,35,41,38,27,33,50,36,Kuninkaantammi,0.06666666666666667,23,091335
91,335,Kuninkaantammi,2016,271.0,224.0,43.0,4.0,23,38,24,25,29,28,43,42,35,41,38,27,33,50,36,Kuninkaantammi,0.15867158671586715,23,091335
91,335,Kuninkaantammi,2017,625.0,538.0,70.0,17.0,23,38,24,25,29,28,43,42,35,41,38,27,33,50,36,Kuninkaantammi,0.112,23,091335
91,335,Kuninkaantammi,2018,1079.0,954.0,104.0,21.0,22,38,24,28,27,29,43,38,37,38,36,26,33,51,33,Kuninkaantammi,0.0963855421686747,22,091335
91,335,Kuninkaantammi,2019,2118.0,1832.0,238.0,48.0,22,38,24,28,27,29,43,38,37,38,36,26,33,51,33,Kuninkaantammi,0.11237016052880075,22,091335
91,335,Kuninkaantammi,2020,2867.0,2432.0,379.0,56.0,22,38,24,28,27,29,43,38,37,38,36,26,33,51,33,Kuninkaantammi,0.13219393093826298,22,091335
91,336,Honkasuo,2016,94.0,76.0,14.0,4.0,22,38,24,28,27,29,43,38,37,38,36,26,33,51,33,Kuninkaantammi,0.14893617021276595,22,091336
91,336,Honkasuo,2017,288.0,237.0,45.0,6.0,22,38,24,28,27,29,43,38,37,38,36,26,33,51,33,Kuninkaantammi,0.15625,22,091336
91,336,Honkasuo,2018,320.0,249.0,64.0,7.0,40,36,31,23,22,24,48,37,42,44,40,32,40,54,40,Honkasuo,0.2,22,091336
91,336,Honkasuo,2019,377.0,294.0,68.0,15.0,40,36,31,23,22,24,48,37,42,44,40,32,40,54,40,Honkasuo,0.18037135278514588,22,091336
91,336,Honkasuo,2020,471.0,370.0,82.0,19.0,40,36,31,23,22,24,48,37,42,44,40,32,40,54,40,Honkasuo,0.1740976645435244,22,091336
91,341,Länsi-Pakila,2013,6874.0,6373.0,229.0,272.0,17,29,16,11,18,15,26,31,15,21,18,24,30,41,30,Länsi-Pakila,0.03331393657259238,11,091341
91,341,Länsi-Pakila,2014,6945.0,6424.0,255.0,266.0,17,29,16,11,18,15,26,31,15,21,18,24,30,41,30,Länsi-Pakila,0.0367170626349892,11,091341
91,341,Länsi-Pakila,2015,7034.0,6476.0,285.0,273.0,17,27,18,11,18,17,31,27,19,26,18,26,32,34,31,Länsi-Pakila,0.04051748649417117,11,091341
91,341,Länsi-Pakila,2016,6984.0,6451.0,267.0,266.0,17,27,18,11,18,17,31,27,19,26,18,26,32,34,31,Länsi-Pakila,0.03823024054982818,11,091341
91,341,Länsi-Pakila,2017,7033.0,6461.0,292.0,280.0,17,27,18,11,18,17,31,27,19,26,18,26,32,34,31,Länsi-Pakila,0.04151855538177165,11,091341
91,341,Länsi-Pakila,2018,6987.0,6421.0,291.0,275.0,26,25,20,14,19,15,27,30,17,22,18,27,33,45,29,Länsi-Pakila,0.04164877629884071,14,091341
91,341,Länsi-Pakila,2019,7008.0,6468.0,278.0,262.0,26,25,20,14,19,15,27,30,17,22,18,27,33,45,29,Länsi-Pakila,0.0396689497716895,14,091341
91,341,Länsi-Pakila,2020,7001.0,6462.0,281.0,258.0,26,25,20,14,19,15,27,30,17,22,18,27,33,45,29,Länsi-Pakila,0.040137123268104556,14,091341
91,342,Itä-Pakila,2013,3401.0,3144.0,118.0,139.0,23,27,15,26,20,15,26,40,15,21,18,24,30,49,30,Itä-Pakila,0.03469567774184063,15,091342
91,342,Itä-Pakila,2014,3439.0,3175.0,126.0,138.0,23,27,15,26,20,15,26,40,15,21,18,24,30,49,30,Itä-Pakila,0.03663855772026752,15,091342
91,342,Itä-Pakila,2015,3365.0,3100.0,131.0,134.0,22,27,17,27,21,17,31,36,19,26,18,26,32,52,31,Itä-Pakila,0.038930163447251115,17,091342
91,342,Itä-Pakila,2016,3415.0,3126.0,155.0,134.0,22,27,17,27,21,17,31,36,19,26,18,26,32,52,31,Itä-Pakila,0.04538799414348463,17,091342
91,342,Itä-Pakila,2017,3411.0,3109.0,169.0,133.0,22,27,17,27,21,17,31,36,19,26,18,26,32,52,31,Itä-Pakila,0.049545587804163,17,091342
91,342,Itä-Pakila,2018,3382.0,3076.0,172.0,134.0,31,25,15,19,20,15,27,38,17,22,18,27,33,49,29,Itä-Pakila,0.0508574807806032,15,091342
91,342,Itä-Pakila,2019,3393.0,3084.0,177.0,132.0,31,25,15,19,20,15,27,38,17,22,18,27,33,49,29,Itä-Pakila,0.052166224580017684,15,091342
91,342,Itä-Pakila,2020,3354.0,3046.0,175.0,133.0,31,25,15,19,20,15,27,38,17,22,18,27,33,49,29,Itä-Pakila,0.052176505664877755,15,091342
91,351,Paloheinä,2013,5961.0,5614.0,164.0,183.0,22,31,22,17,25,21,32,37,22,30,26,32,37,47,35,Paloheinä,0.02751216238886093,17,091351
91,351,Paloheinä,2014,5905.0,5559.0,168.0,178.0,22,31,22,17,25,21,32,37,22,30,26,32,37,47,35,Paloheinä,0.02845046570702794,17,091351
91,351,Paloheinä,2015,5945.0,5598.0,157.0,190.0,22,33,19,17,26,22,36,37,24,31,28,31,39,42,36,Paloheinä,0.02640874684608915,17,091351
91,351,Paloheinä,2016,6007.0,5628.0,194.0,185.0,22,33,19,17,26,22,36,37,24,31,28,31,39,42,36,Paloheinä,0.03229565506908607,17,091351
91,351,Paloheinä,2017,5961.0,5586.0,201.0,174.0,22,33,19,17,26,22,36,37,24,31,28,31,39,42,36,Paloheinä,0.033719174635128336,17,091351
91,351,Paloheinä,2018,5920.0,5530.0,220.0,170.0,31,32,17,25,26,23,37,45,25,32,28,35,40,55,36,Paloheinä,0.037162162162162164,17,091351
91,351,Paloheinä,2019,5915.0,5538.0,218.0,159.0,31,32,17,25,26,23,37,45,25,32,28,35,40,55,36,Paloheinä,0.03685545224006762,17,091351
91,351,Paloheinä,2020,5900.0,5501.0,241.0,158.0,31,32,17,25,26,23,37,45,25,32,28,35,40,55,36,Paloheinä,0.040847457627118645,17,091351
91,352,Torpparinmäki,2013,2709.0,2506.0,130.0,73.0,25,30,20,34,30,21,32,45,22,30,26,32,37,56,35,Torpparinmäki,0.04798818752307124,20,091352
91,352,Torpparinmäki,2014,2735.0,2520.0,142.0,73.0,25,30,20,34,30,21,32,45,22,30,26,32,37,56,35,Torpparinmäki,0.051919561243144424,20,091352
91,352,Torpparinmäki,2015,2748.0,2527.0,147.0,74.0,26,32,19,32,29,22,36,42,24,31,28,33,39,58,36,Torpparinmäki,0.05349344978165939,19,091352
91,352,Torpparinmäki,2016,2717.0,2476.0,163.0,78.0,26,32,19,32,29,22,36,42,24,31,28,33,39,58,36,Torpparinmäki,0.059992638940007365,19,091352
91,352,Torpparinmäki,2017,2728.0,2453.0,196.0,79.0,26,32,19,32,29,22,36,42,24,31,28,33,39,58,36,Torpparinmäki,0.0718475073313783,19,091352
91,352,Torpparinmäki,2018,2739.0,2447.0,212.0,80.0,25,32,17,32,32,23,37,46,25,32,28,35,40,55,36,Torpparinmäki,0.07740051113545089,17,091352
91,352,Torpparinmäki,2019,2794.0,2503.0,203.0,88.0,25,32,17,32,32,23,37,46,25,32,28,35,40,55,36,Torpparinmäki,0.07265569076592698,17,091352
91,352,Torpparinmäki,2020,2822.0,2521.0,213.0,88.0,25,32,17,32,32,23,37,46,25,32,28,35,40,55,36,Torpparinmäki,0.07547838412473423,17,091352
91,353,Tuomarinkartano,2013,279.0,260.0,18.0,1.0,16,28,13,26,30,22,32,46,23,31,27,30,37,56,36,Tuomarinkartano,0.06451612903225806,13,091353
91,353,Tuomarinkartano,2014,290.0,269.0,21.0,0.0,16,28,13,26,30,22,32,46,23,31,27,30,37,56,36,Tuomarinkartano,0.07241379310344828,13,091353
91,353,Tuomarinkartano,2015,289.0,267.0,22.0,0.0,18,27,13,26,29,22,36,42,24,32,28,33,40,50,37,Tuomarinkartano,0.07612456747404844,13,091353
91,353,Tuomarinkartano,2016,290.0,267.0,23.0,0.0,18,27,13,26,29,22,36,42,24,32,28,33,40,50,37,Tuomarinkartano,0.07931034482758621,13,091353
91,353,Tuomarinkartano,2017,286.0,263.0,23.0,0.0,18,27,13,26,29,22,36,42,24,32,28,33,40,50,37,Tuomarinkartano,0.08041958041958042,13,091353
91,353,Tuomarinkartano,2018,289.0,254.0,35.0,0.0,17,25,12,29,30,24,38,48,26,34,30,36,42,56,38,Tuomarinkartano,0.12110726643598616,12,091353
91,353,Tuomarinkartano,2019,284.0,252.0,32.0,0.0,17,25,12,29,30,24,38,48,26,34,30,36,42,56,38,Tuomarinkartano,0.11267605633802817,12,091353
91,353,Tuomarinkartano,2020,293.0,265.0,28.0,0.0,17,25,12,29,30,24,38,48,26,34,30,36,42,56,38,Tuomarinkartano,0.09556313993174062,12,091353
91,361,Viikinranta,2013,1230.0,1146.0,38.0,46.0,33,29,14,31,27,20,17,44,16,20,19,25,32,46,28,Viikinranta,0.030894308943089432,14,091361
91,361,Viikinranta,2014,1268.0,1174.0,37.0,57.0,33,29,14,31,27,20,17,44,16,20,19,25,32,46,28,Viikinranta,0.02917981072555205,14,091361
91,361,Viikinranta,2015,1255.0,1152.0,46.0,57.0,42,29,17,35,30,17,16,41,17,21,20,26,33,53,29,Viikinranta,0.036653386454183264,16,091361
91,361,Viikinranta,2016,1280.0,1163.0,56.0,61.0,42,29,17,35,30,17,16,41,17,21,20,26,33,53,29,Viikinranta,0.04375,16,091361
91,361,Viikinranta,2017,1296.0,1156.0,66.0,74.0,42,29,17,35,30,17,16,41,17,21,20,26,33,53,29,Viikinranta,0.05092592592592592,16,091361
91,361,Viikinranta,2018,1289.0,1149.0,73.0,67.0,39,23,18,34,29,22,16,41,17,20,21,27,33,47,29,Viikinranta,0.05663304887509697,16,091361
91,361,Viikinranta,2019,1315.0,1175.0,70.0,70.0,39,23,18,34,29,22,16,41,17,20,21,27,33,47,29,Viikinranta,0.053231939163498096,16,091361
91,361,Viikinranta,2020,1303.0,1162.0,71.0,70.0,39,23,18,34,29,22,16,41,17,20,21,27,33,47,29,Viikinranta,0.05448963929393707,16,091361
91,362,Latokartano,2013,9172.0,7685.0,1281.0,206.0,34,27,14,36,34,25,17,47,24,24,27,29,36,50,34,Latokartano,0.13966419537723507,14,091362
91,362,Latokartano,2014,9303.0,7690.0,1416.0,197.0,34,27,14,36,34,25,17,47,24,24,27,29,36,50,34,Latokartano,0.15220896485004837,14,091362
