municipal,district,name_population,Year,all,finnish_sami,other,swedish,5874358,5878088,5911249,5934892,5934906,5952975,5958354,5961860,5961890,5961894,5968821,5975374,5978639,5980222,5980260,name_district
91,457,Itäkeskus,2020,4606.0,2589.0,1899.0,118.0,,,,,,,,,,,,,,,,
91,461,Pajamäki,2013,1820.0,1591.0,153.0,76.0,26,38,25,13,9,19,33,22,28,36,35,27,35,44,38,Pajamäki
91,461,Pajamäki,2014,1830.0,1589.0,165.0,76.0,,,,,,,,,,,,,,,,
91,461,Pajamäki,2015,1875.0,1608.0,191.0,76.0,33,32,30,13,9,19,37,22,31,37,34,26,35,43,37,Pajamäki
91,461,Pajamäki,2016,1868.0,1582.0,211.0,75.0,,,,,,,,,,,,,,,,
91,461,Pajamäki,2017,1825.0,1529.0,223.0,73.0,,,,,,,,,,,,,,,,
91,461,Pajamäki,2018,1868.0,1552.0,236.0,80.0,48,31,28,13,8,19,36,28,30,38,36,26,35,42,36,Pajamäki
91,461,Pajamäki,2019,1858.0,1504.0,276.0,78.0,,,,,,,,,,,,,,,,
91,461,Pajamäki,2020,1884.0,1517.0,289.0,78.0,,,,,,,,,,,,,,,,
91,462,Tali,2013,1084.0,902.0,154.0,28.0,26,38,25,12,8,19,32,20,28,36,36,27,35,42,34,Tali
91,462,Tali,2014,1106.0,905.0,173.0,28.0,,,,,,,,,,,,,,,,
91,462,Tali,2015,1090.0,895.0,164.0,31.0,33,32,29,12,8,20,35,20,30,37,35,27,35,42,36,Tali
91,462,Tali,2016,1064.0,871.0,159.0,34.0,,,,,,,,,,,,,,,,
91,462,Tali,2017,1032.0,837.0,160.0,35.0,,,,,,,,,,,,,,,,
91,462,Tali,2018,1049.0,806.0,201.0,42.0,48,32,28,13,7,19,35,26,29,37,37,27,36,41,36,Tali
91,462,Tali,2019,995.0,751.0,209.0,35.0,,,,,,,,,,,,,,,,
91,462,Tali,2020,991.0,727.0,237.0,27.0,,,,,,,,,,,,,,,,
91,463,Reimarla,2013,4782.0,3748.0,797.0,237.0,20,34,23,7,8,15,36,17,31,35,32,23,31,38,35,Reimarla
91,463,Reimarla,2014,4944.0,3794.0,915.0,235.0,,,,,,,,,,,,,,,,
91,463,Reimarla,2015,5078.0,3714.0,1137.0,227.0,20,28,26,8,8,15,35,17,31,34,30,23,31,31,33,Reimarla
91,463,Reimarla,2016,5050.0,3581.0,1255.0,214.0,,,,,,,,,,,,,,,,
91,463,Reimarla,2017,5070.0,3519.0,1328.0,223.0,,,,,,,,,,,,,,,,
91,463,Reimarla,2018,5160.0,3572.0,1337.0,251.0,44,27,26,8,9,15,39,22,32,35,31,23,31,36,34,Reimarla
91,463,Reimarla,2019,5230.0,3697.0,1288.0,245.0,,,,,,,,,,,,,,,,
91,463,Reimarla,2020,4989.0,3558.0,1184.0,247.0,,,,,,,,,,,,,,,,
91,464,Marttila,2013,321.0,288.0,18.0,15.0,23,34,23,8,8,15,36,18,31,35,32,23,31,40,35,Marttila
91,464,Marttila,2014,323.0,294.0,15.0,14.0,,,,,,,,,,,,,,,,
91,464,Marttila,2015,347.0,313.0,19.0,15.0,25,28,26,10,8,15,35,18,31,34,30,23,31,40,33,Marttila
91,464,Marttila,2016,343.0,309.0,17.0,17.0,,,,,,,,,,,,,,,,
91,464,Marttila,2017,336.0,297.0,20.0,19.0,,,,,,,,,,,,,,,,
91,464,Marttila,2018,324.0,285.0,19.0,20.0,43,27,24,11,8,15,39,24,32,35,31,23,31,39,33,Marttila
91,464,Marttila,2019,319.0,278.0,20.0,21.0,,,,,,,,,,,,,,,,
91,464,Marttila,2020,315.0,275.0,17.0,23.0,,,,,,,,,,,,,,,,
91,465,Pitäjänmäen yritysalue,2013,3313.0,2779.0,405.0,129.0,23,30,22,8,0,12,30,18,25,31,28,19,28,40,31,Pitäjänmäen yritysalue
91,465,Pitäjänmäen yritysalue,2014,3359.0,2836.0,403.0,120.0,,,,,,,,,,,,,,,,
91,465,Pitäjänmäen yritysalue,2015,3336.0,2808.0,401.0,127.0,28,25,23,9,0,12,32,18,28,30,27,19,28,38,30,Pitäjänmäen yritysalue
91,465,Pitäjänmäen yritysalue,2016,3462.0,2870.0,454.0,138.0,,,,,,,,,,,,,,,,
91,465,Pitäjänmäen yritysalue,2017,3543.0,2903.0,510.0,130.0,,,,,,,,,,,,,,,,
91,465,Pitäjänmäen yritysalue,2018,3556.0,2897.0,528.0,131.0,36,24,24,8,0,12,34,23,28,31,28,19,28,37,28,Pitäjänmäen yritysalue
91,465,Pitäjänmäen yritysalue,2019,3638.0,2897.0,618.0,123.0,,,,,,,,,,,,,,,,
91,465,Pitäjänmäen yritysalue,2020,3709.0,2890.0,679.0,140.0,,,,,,,,,,,,,,,,
91,471,Kontula,2013,13396.0,9543.0,3373.0,480.0,31,30,16,43,40,29,13,47,18,16,21,23,30,48,26,Kontula
91,471,Kontula,2014,13519.0,9404.0,3631.0,484.0,,,,,,,,,,,,,,,,
91,471,Kontula,2015,13689.0,9304.0,3906.0,479.0,32,28,16,42,36,32,13,48,18,16,20,23,30,48,26,Kontula
91,471,Kontula,2016,14031.0,9231.0,4347.0,453.0,,,,,,,,,,,,,,,,
91,471,Kontula,2017,14418.0,9116.0,4849.0,453.0,,,,,,,,,,,,,,,,
91,471,Kontula,2018,14342.0,8705.0,5195.0,442.0,39,26,16,35,36,32,13,38,18,16,21,24,31,47,27,Kontula
91,471,Kontula,2019,14108.0,8490.0,5199.0,419.0,,,,,,,,,,,,,,,,
91,471,Kontula,2020,14288.0,8494.0,5387.0,407.0,,,,,,,,,,,,,,,,
91,472,Vesala,2013,7449.0,5552.0,1715.0,182.0,26,32,21,48,50,32,15,49,21,19,24,25,33,50,29,Vesala
91,472,Vesala,2014,7516.0,5537.0,1798.0,181.0,,,,,,,,,,,,,,,,
91,472,Vesala,2015,7504.0,5428.0,1883.0,193.0,28,28,17,44,44,32,15,50,21,19,23,25,33,50,29,Vesala
91,472,Vesala,2016,7502.0,5407.0,1913.0,182.0,,,,,,,,,,,,,,,,
91,472,Vesala,2017,7410.0,5245.0,1982.0,183.0,,,,,,,,,,,,,,,,
91,472,Vesala,2018,7532.0,5245.0,2102.0,185.0,29,27,17,40,42,34,15,41,21,19,24,26,34,49,29,Vesala
91,472,Vesala,2019,7424.0,5094.0,2157.0,173.0,,,,,,,,,,,,,,,,
91,472,Vesala,2020,7243.0,4956.0,2120.0,167.0,,,,,,,,,,,,,,,,
91,473,Mellunmäki,2013,8571.0,6726.0,1521.0,324.0,29,35,23,48,50,31,16,49,21,19,24,25,33,50,29,Mellunmäki
91,473,Mellunmäki,2014,8569.0,6642.0,1613.0,314.0,,,,,,,,,,,,,,,,
91,473,Mellunmäki,2015,8561.0,6558.0,1697.0,306.0,29,30,18,48,45,37,16,50,21,19,23,25,33,50,29,Mellunmäki
91,473,Mellunmäki,2016,8611.0,6542.0,1767.0,302.0,,,,,,,,,,,,,,,,
91,473,Mellunmäki,2017,8743.0,6548.0,1915.0,280.0,,,,,,,,,,,,,,,,
91,473,Mellunmäki,2018,8730.0,6454.0,1990.0,286.0,29,28,18,41,42,35,16,41,21,19,24,26,34,49,29,Mellunmäki
91,473,Mellunmäki,2019,9104.0,6698.0,2121.0,285.0,,,,,,,,,,,,,,,,
91,473,Mellunmäki,2020,9316.0,6753.0,2289.0,274.0,,,,,,,,,,,,,,,,
91,474,Kivikko,2013,4973.0,3557.0,1320.0,96.0,26,25,12,40,36,29,19,52,24,22,27,28,36,53,32,Kivikko
91,474,Kivikko,2014,5021.0,3547.0,1376.0,98.0,,,,,,,,,,,,,,,,
91,474,Kivikko,2015,5118.0,3535.0,1480.0,103.0,28,23,12,38,32,28,17,52,23,21,25,27,35,52,31,Kivikko
91,474,Kivikko,2016,5188.0,3500.0,1580.0,108.0,,,,,,,,,,,,,,,,
91,474,Kivikko,2017,5244.0,3504.0,1644.0,96.0,,,,,,,,,,,,,,,,
91,474,Kivikko,2018,5206.0,3382.0,1728.0,96.0,37,22,12,31,32,29,18,44,24,22,27,29,37,51,32,Kivikko
91,474,Kivikko,2019,5200.0,3313.0,1789.0,98.0,,,,,,,,,,,,,,,,
91,474,Kivikko,2020,5357.0,3346.0,1919.0,92.0,,,,,,,,,,,,,,,,
91,475,Kurkimäki,2013,2734.0,1878.0,789.0,67.0,34,27,14,42,37,30,16,50,21,19,24,26,33,51,29,Kurkimäki
91,475,Kurkimäki,2014,2738.0,1849.0,828.0,61.0,,,,,,,,,,,,,,,,
91,475,Kurkimäki,2015,2728.0,1773.0,891.0,64.0,34,25,13,39,33,29,16,48,21,19,23,26,33,51,29,Kurkimäki
91,475,Kurkimäki,2016,2731.0,1682.0,989.0,60.0,,,,,,,,,,,,,,,,
91,475,Kurkimäki,2017,2956.0,1859.0,1038.0,59.0,,,,,,,,,,,,,,,,
91,475,Kurkimäki,2018,3261.0,2113.0,1088.0,60.0,42,25,15,35,36,32,17,42,22,20,25,28,35,49,31,Kurkimäki
91,475,Kurkimäki,2019,3281.0,2089.0,1134.0,58.0,,,,,,,,,,,,,,,,
91,475,Kurkimäki,2020,3177.0,1985.0,1140.0,52.0,,,,,,,,,,,,,,,,
91,491,Yliskylä,2013,11330.0,9503.0,1068.0,759.0,52,49,41,45,47,29,9,44,20,19,23,25,32,51,28,Yliskylä
91,491,Yliskylä,2014,11376.0,9513.0,1128.0,735.0,,,,,,,,,,,,,,,,
91,491,Yliskylä,2015,11522.0,9598.0,1185.0,739.0,61,46,41,44,43,29,8,47,19,17,21,23,30,49,27,Yliskylä
91,491,Yliskylä,2016,12180.0,10147.0,1280.0,753.0,,,,,,,,,,,,,,,,
91,491,Yliskylä,2017,12522.0,10361.0,1425.0,736.0,,,,,,,,,,,,,,,,
91,491,Yliskylä,2018,12626.0,10362.0,1522.0,742.0,57,46,40,48,50,29,9,41,21,19,24,26,33,47,29,Yliskylä
91,491,Yliskylä,2019,12925.0,10568.0,1636.0,721.0,,,,,,,,,,,,,,,,
91,491,Yliskylä,2020,13326.0,10802.0,1774.0,750.0,,,,,,,,,,,,,,,,
91,492,Jollas,2013,3100.0,2696.0,184.0,220.0,61,57,50,54,59,36,16,53,30,28,33,34,42,60,38,Jollas
91,492,Jollas,2014,3103.0,2674.0,211.0,218.0,,,,,,,,,,,,,,,,
91,492,Jollas,2015,3072.0,2655.0,212.0,205.0,69,51,49,53,51,37,15,55,26,24,28,30,38,55,34,Jollas
91,492,Jollas,2016,3093.0,2641.0,273.0,179.0,,,,,,,,,,,,,,,,
91,492,Jollas,2017,3096.0,2604.0,309.0,183.0,,,,,,,,,,,,,,,,
91,492,Jollas,2018,3101.0,2589.0,322.0,190.0,68,55,48,58,64,37,17,49,29,27,32,34,42,55,37,Jollas
91,492,Jollas,2019,3098.0,2554.0,348.0,196.0,,,,,,,,,,,,,,,,
91,492,Jollas,2020,3022.0,2503.0,334.0,185.0,,,,,,,,,,,,,,,,
91,493,Tullisaari,2016,622.0,524.0,71.0,27.0,,,,,,,,,,,,,,,,
91,493,Tullisaari,2017,788.0,664.0,90.0,34.0,,,,,,,,,,,,,,,,
91,493,Tullisaari,2018,1202.0,974.0,175.0,53.0,63,45,45,47,48,28,11,43,23,21,26,29,36,49,30,Tullisaari
91,493,Tullisaari,2019,1454.0,1200.0,195.0,59.0,,,,,,,,,,,,,,,,
91,493,Tullisaari,2020,1454.0,1176.0,220.0,58.0,,,,,,,,,,,,,,,,
91,494,Kruunuvuorenranta,2013,363.0,305.0,12.0,46.0,64,60,51,55,62,39,19,56,33,31,36,38,45,63,41,Kruunuvuorenranta
91,494,Kruunuvuorenranta,2014,367.0,307.0,17.0,43.0,,,,,,,,,,,,,,,,
91,494,Kruunuvuorenranta,2015,372.0,311.0,22.0,39.0,70,59,50,54,52,38,19,56,32,30,34,37,44,61,40,Kruunuvuorenranta
91,494,Kruunuvuorenranta,2016,378.0,319.0,20.0,39.0,,,,,,,,,,,,,,,,
91,494,Kruunuvuorenranta,2017,397.0,327.0,23.0,47.0,,,,,,,,,,,,,,,,
91,494,Kruunuvuorenranta,2018,1034.0,898.0,74.0,62.0,66,53,50,56,56,36,16,47,27,25,30,32,40,53,35,Kruunuvuorenranta
91,494,Kruunuvuorenranta,2019,1117.0,955.0,90.0,72.0,,,,,,,,,,,,,,,,
91,494,Kruunuvuorenranta,2020,1836.0,1522.0,211.0,103.0,,,,,,,,,,,,,,,,
91,495,Hevossalmi,2013,1684.0,1421.0,153.0,110.0,60,54,48,50,54,35,15,50,27,25,30,31,38,56,35,Hevossalmi
91,495,Hevossalmi,2014,1674.0,1393.0,169.0,112.0,,,,,,,,,,,,,,,,
91,495,Hevossalmi,2015,1664.0,1389.0,171.0,104.0,68,51,47,52,50,36,14,55,25,23,27,30,37,55,33,Hevossalmi
91,495,Hevossalmi,2016,1631.0,1360.0,168.0,103.0,,,,,,,,,,,,,,,,
91,495,Hevossalmi,2017,1662.0,1375.0,178.0,109.0,,,,,,,,,,,,,,,,
91,495,Hevossalmi,2018,1607.0,1328.0,176.0,103.0,64,55,47,57,58,37,16,48,28,26,31,34,41,55,36,Hevossalmi
91,495,Hevossalmi,2019,1443.0,1196.0,142.0,105.0,,,,,,,,,,,,,,,,
91,495,Hevossalmi,2020,1455.0,1221.0,141.0,93.0,,,,,,,,,,,,,,,,
91,510,Santahamina,2013,450.0,435.0,6.0,9.0,62,60,50,54,56,38,18,62,32,30,35,37,44,62,40,Santahamina
91,510,Santahamina,2014,431.0,416.0,6.0,9.0,,,,,,,,,,,,,,,,
91,510,Santahamina,2015,423.0,411.0,7.0,5.0,73,59,50,54,62,39,18,63,32,30,34,37,44,62,40,Santahamina
91,510,Santahamina,2016,408.0,397.0,5.0,6.0,,,,,,,,,,,,,,,,
91,510,Santahamina,2017,394.0,382.0,4.0,8.0,,,,,,,,,,,,,,,,
91,510,Santahamina,2018,386.0,369.0,6.0,11.0,69,58,50,60,61,40,20,51,31,29,34,37,44,58,40,Santahamina
91,510,Santahamina,2019,370.0,355.0,5.0,10.0,,,,,,,,,,,,,,,,
91,510,Santahamina,2020,358.0,344.0,5.0,9.0,,,,,,,,,,,,,,,,
91,520,Suomenlinna,2013,783.0,738.0,21.0,24.0,71,68,59,62,65,51,48,62,41,43,38,35,31,65,43,Suomenlinna
91,520,Suomenlinna,2014,782.0,728.0,23.0,31.0,,,,,,,,,,,,,,,,
91,520,Suomenlinna,2015,790.0,743.0,19.0,28.0,81,65,56,62,60,48,48,63,41,43,40,35,31,65,43,Suomenlinna
91,520,Suomenlinna,2016,750.0,710.0,14.0,26.0,,,,,,,,,,,,,,,,
91,520,Suomenlinna,2017,739.0,697.0,16.0,26.0,,,,,,,,,,,,,,,,
91,520,Suomenlinna,2018,704.0,661.0,17.0,26.0,81,61,56,61,69,50,36,54,41,43,40,35,31,63,43,Suomenlinna
91,520,Suomenlinna,2019,744.0,691.0,23.0,30.0,,,,,,,,,,,,,,,,
91,520,Suomenlinna,2020,718.0,664.0,24.0,30.0,,,,,,,,,,,,,,,,
91,541,Keski-Vuosaari,2013,13608.0,10783.0,1917.0,908.0,43,48,29,45,54,31,15,44,21,19,24,25,32,49,29,Keski-Vuosaari
91,541,Keski-Vuosaari,2014,13595.0,10681.0,2034.0,880.0,,,,,,,,,,,,,,,,
91,541,Keski-Vuosaari,2015,13917.0,10783.0,2260.0,874.0,47,37,26,45,50,36,15,45,21,19,23,25,32,51,29,Keski-Vuosaari
91,541,Keski-Vuosaari,2016,13949.0,10708.0,2379.0,862.0,,,,,,,,,,,,,,,,
91,541,Keski-Vuosaari,2017,13897.0,10617.0,2431.0,849.0,,,,,,,,,,,,,,,,
91,541,Keski-Vuosaari,2018,13946.0,10532.0,2595.0,819.0,45,36,26,50,49,33,15,41,21,19,24,26,33,46,28,Keski-Vuosaari
91,541,Keski-Vuosaari,2019,14015.0,10472.0,2746.0,797.0,,,,,,,,,,,,,,,,
91,541,Keski-Vuosaari,2020,14078.0,10372.0,2907.0,799.0,,,,,,,,,,,,,,,,
91,544,Meri-Rastila,2013,5277.0,3470.0,1627.0,180.0,50,47,32,44,54,31,15,43,20,18,23,24,32,49,28,Meri-Rastila
91,544,Meri-Rastila,2014,5258.0,3374.0,1718.0,166.0,,,,,,,,,,,,,,,,
91,544,Meri-Rastila,2015,5251.0,3304.0,1771.0,176.0,56,47,34,44,50,36,15,44,20,18,22,24,32,50,28,Meri-Rastila
91,544,Meri-Rastila,2016,5327.0,3305.0,1851.0,171.0,,,,,,,,,,,,,,,,
91,544,Meri-Rastila,2017,5414.0,3258.0,1984.0,172.0,,,,,,,,,,,,,,,,
91,544,Meri-Rastila,2018,5389.0,3192.0,2031.0,166.0,55,44,33,52,50,34,16,41,21,19,24,26,34,47,28,Meri-Rastila
91,544,Meri-Rastila,2019,5440.0,3168.0,2114.0,158.0,,,,,,,,,,,,,,,,
91,544,Meri-Rastila,2020,5252.0,3032.0,2062.0,158.0,,,,,,,,,,,,,,,,
91,545,Kallahti,2013,6887.0,4629.0,2034.0,224.0,50,48,38,45,54,31,15,44,21,19,24,25,32,49,29,Kallahti
91,545,Kallahti,2014,6919.0,4579.0,2124.0,216.0,,,,,,,,,,,,,,,,
91,545,Kallahti,2015,6897.0,4402.0,2281.0,214.0,52,42,31,45,50,36,15,45,21,19,23,25,32,51,29,Kallahti
91,545,Kallahti,2016,6854.0,4293.0,2349.0,212.0,,,,,,,,,,,,,,,,
91,545,Kallahti,2017,6853.0,4103.0,2538.0,212.0,,,,,,,,,,,,,,,,
91,545,Kallahti,2018,6841.0,4034.0,2594.0,213.0,50,41,31,52,49,33,15,41,21,19,24,26,33,46,28,Kallahti
91,545,Kallahti,2019,6833.0,3911.0,2718.0,204.0,,,,,,,,,,,,,,,,
91,545,Kallahti,2020,6758.0,3855.0,2704.0,199.0,,,,,,,,,,,,,,,,
91,546,Aurinkolahti,2013,6869.0,5612.0,963.0,294.0,50,48,38,45,54,31,15,44,21,19,24,25,32,49,29,Aurinkolahti
91,546,Aurinkolahti,2014,7170.0,5785.0,1105.0,280.0,,,,,,,,,,,,,,,,
91,546,Aurinkolahti,2015,7437.0,5941.0,1192.0,304.0,52,42,31,45,50,36,15,45,21,19,23,25,32,51,29,Aurinkolahti
91,546,Aurinkolahti,2016,7695.0,6041.0,1342.0,312.0,,,,,,,,,,,,,,,,
91,546,Aurinkolahti,2017,7841.0,6086.0,1443.0,312.0,,,,,,,,,,,,,,,,
91,546,Aurinkolahti,2018,8033.0,6153.0,1562.0,318.0,50,41,31,52,49,33,15,41,21,19,24,26,33,46,28,Aurinkolahti
91,546,Aurinkolahti,2019,8035.0,6070.0,1633.0,332.0,,,,,,,,,,,,,,,,
91,546,Aurinkolahti,2020,8051.0,6010.0,1709.0,332.0,,,,,,,,,,,,,,,,
91,547,Rastila,2013,4165.0,3276.0,609.0,280.0,48,46,31,42,52,29,13,42,19,17,21,23,30,47,26,Rastila
91,547,Rastila,2014,4162.0,3267.0,617.0,278.0,,,,,,,,,,,,,,,,
91,547,Rastila,2015,4332.0,3346.0,710.0,276.0,51,40,29,43,48,34,13,43,19,17,21,23,30,49,26,Rastila
91,547,Rastila,2016,4323.0,3330.0,706.0,287.0,,,,,,,,,,,,,,,,
91,547,Rastila,2017,4642.0,3510.0,840.0,292.0,,,,,,,,,,,,,,,,
91,547,Rastila,2018,4745.0,3523.0,921.0,301.0,49,39,30,51,48,32,14,39,20,18,23,25,32,45,27,Rastila
91,547,Rastila,2019,4694.0,3427.0,973.0,294.0,,,,,,,,,,,,,,,,
91,547,Rastila,2020,4814.0,3487.0,1054.0,273.0,,,,,,,,,,,,,,,,
91,548,Niinisaari,2013,19.0,18.0,1.0,0.0,55,60,42,56,61,43,27,62,33,31,36,37,44,62,41,Niinisaari
91,550,Östersundom,2013,538.0,392.0,28.0,118.0,51,35,34,57,55,36,20,58,29,29,34,35,43,60,39,Östersundom
91,550,Östersundom,2014,529.0,387.0,25.0,117.0,,,,,,,,,,,,,,,,
91,550,Östersundom,2015,533.0,386.0,40.0,107.0,34,36,33,61,52,46,24,53,29,27,31,33,41,57,37,Östersundom
91,550,Östersundom,2016,530.0,378.0,42.0,110.0,,,,,,,,,,,,,,,,
91,550,Östersundom,2017,523.0,377.0,41.0,105.0,,,,,,,,,,,,,,,,
91,550,Östersundom,2018,497.0,360.0,41.0,96.0,34,32,35,51,52,45,27,52,32,30,35,37,45,57,39,Östersundom
91,550,Östersundom,2019,471.0,340.0,38.0,93.0,,,,,,,,,,,,,,,,
91,550,Östersundom,2020,451.0,326.0,33.0,92.0,,,,,,,,,,,,,,,,
91,580,Karhusaari,2013,406.0,297.0,14.0,95.0,61,56,42,63,59,45,30,64,36,34,39,40,47,65,44,Karhusaari
91,580,Karhusaari,2014,420.0,300.0,16.0,104.0,,,,,,,,,,,,,,,,
91,580,Karhusaari,2015,428.0,299.0,21.0,108.0,52,53,37,62,60,52,30,64,36,34,38,40,47,65,44,Karhusaari
91,580,Karhusaari,2016,442.0,297.0,49.0,96.0,,,,,,,,,,,,,,,,
91,580,Karhusaari,2017,418.0,289.0,35.0,94.0,,,,,,,,,,,,,,,,
91,580,Karhusaari,2018,412.0,295.0,32.0,85.0,55,48,38,60,61,52,33,59,39,37,42,44,51,66,47,Karhusaari
91,580,Karhusaari,2019,405.0,295.0,35.0,75.0,,,,,,,,,,,,,,,,
91,580,Karhusaari,2020,394.0,284.0,36.0,74.0,,,,,,,,,,,,,,,,
91,591,Landbo,2013,841.0,680.0,19.0,142.0,51,33,45,64,67,47,33,68,38,36,41,43,50,69,46,Landbo
91,591,Landbo,2014,840.0,688.0,19.0,133.0,,,,,,,,,,,,,,,,
91,591,Landbo,2015,817.0,664.0,20.0,133.0,31,33,41,67,64,52,33,68,38,36,40,43,50,69,46,Landbo
91,591,Landbo,2016,795.0,636.0,25.0,134.0,,,,,,,,,,,,,,,,
91,591,Landbo,2017,788.0,631.0,29.0,128.0,,,,,,,,,,,,,,,,
91,591,Landbo,2018,767.0,607.0,32.0,128.0,31,29,40,64,65,50,32,57,37,35,40,43,50,63,45,Landbo
91,591,Landbo,2019,733.0,582.0,35.0,116.0,,,,,,,,,,,,,,,,
91,591,Landbo,2020,737.0,586.0,38.0,113.0,,,,,,,,,,,,,,,,
91,592,Puroniitty,2013,182.0,145.0,4.0,33.0,77,76,58,76,78,59,45,85,53,58,62,62,69,84,67,Puroniitty
91,592,Puroniitty,2014,179.0,142.0,5.0,32.0,,,,,,,,,,,,,,,,
91,592,Puroniitty,2015,183.0,146.0,7.0,30.0,88,73,60,76,78,64,50,80,55,53,57,60,67,84,63,Puroniitty
91,592,Puroniitty,2016,187.0,144.0,13.0,30.0,,,,,,,,,,,,,,,,
91,592,Puroniitty,2017,187.0,144.0,13.0,30.0,,,,,,,,,,,,,,,,
91,592,Puroniitty,2018,174.0,135.0,9.0,30.0,66,64,62,76,77,72,54,79,59,58,62,65,72,85,67,Puroniitty
91,592,Puroniitty,2019,169.0,127.0,12.0,30.0,,,,,,,,,,,,,,,,
91,592,Puroniitty,2020,162.0,124.0,11.0,27.0,,,,,,,,,,,,,,,,
92,10,Linnainen,2013,813.0,777.0,19.0,17.0,40,48,47,16,20,35,50,26,45,51,46,37,45,37,47,Linnainen
92,10,Linnainen,2014,795.0,756.0,22.0,17.0,,,,,,,,,,,,,,,,
92,10,Linnainen,2015,791.0,747.0,26.0,18.0,42,48,41,16,24,31,52,27,49,51,48,40,48,41,47,Linnainen
92,10,Linnainen,2016,786.0,744.0,24.0,18.0,,,,,,,,,,,,,,,,
92,10,Linnainen,2017,776.0,739.0,22.0,15.0,,,,,,,,,,,,,,,,
92,10,Linnainen,2018,771.0,728.0,28.0,15.0,45,47,45,17,21,35,57,31,50,52,48,39,48,41,45,Linnainen
92,10,Linnainen,2019,748.0,701.0,31.0,16.0,,,,,,,,,,,,,,,,
92,10,Linnainen,2020,751.0,696.0,37.0,18.0,,,,,,,,,,,,,,,,
92,20,Askisto,2013,1796.0,1608.0,143.0,45.0,34,42,46,33,22,34,50,48,45,51,49,39,48,53,49,Askisto
92,20,Askisto,2014,1783.0,1588.0,155.0,40.0,,,,,,,,,,,,,,,,
92,20,Askisto,2015,1789.0,1602.0,149.0,38.0,45,51,49,38,25,38,54,48,51,53,50,40,49,57,53,Askisto
92,20,Askisto,2016,1838.0,1648.0,146.0,44.0,,,,,,,,,,,,,,,,
92,20,Askisto,2017,1833.0,1639.0,155.0,39.0,,,,,,,,,,,,,,,,
92,20,Askisto,2018,1817.0,1619.0,160.0,38.0,42,50,48,34,22,36,57,49,52,53,51,40,48,63,47,Askisto
92,20,Askisto,2019,1791.0,1580.0,178.0,33.0,,,,,,,,,,,,,,,,
92,20,Askisto,2020,1791.0,1512.0,244.0,35.0,,,,,,,,,,,,,,,,
92,30,Vestra,2013,378.0,321.0,13.0,44.0,41,55,62,60,52,58,70,61,66,63,61,58,64,80,63,Vestra
92,30,Vestra,2014,367.0,311.0,15.0,41.0,,,,,,,,,,,,,,,,
92,30,Vestra,2015,354.0,308.0,12.0,34.0,47,56,61,50,52,52,67,66,59,65,62,51,56,73,60,Vestra
92,30,Vestra,2016,353.0,304.0,17.0,32.0,,,,,,,,,,,,,,,,
92,30,Vestra,2017,349.0,300.0,18.0,31.0,,,,,,,,,,,,,,,,
92,30,Vestra,2018,343.0,296.0,16.0,31.0,48,55,59,53,50,52,67,64,61,62,60,50,56,75,56,Vestra
92,30,Vestra,2019,341.0,294.0,15.0,32.0,,,,,,,,,,,,,,,,
92,30,Vestra,2020,343.0,296.0,18.0,29.0,,,,,,,,,,,,,,,,
92,40,Ylästö,2013,4799.0,4345.0,213.0,241.0,10,18,28,30,36,32,45,45,33,44,36,34,43,60,45,Ylästö
92,40,Ylästö,2014,4759.0,4311.0,220.0,228.0,,,,,,,,,,,,,,,,
92,40,Ylästö,2015,4753.0,4280.0,240.0,233.0,9,25,31,35,37,32,44,50,33,40,36,36,45,60,46,Ylästö
92,40,Ylästö,2016,4777.0,4285.0,254.0,238.0,,,,,,,,,,,,,,,,
92,40,Ylästö,2017,4915.0,4390.0,286.0,239.0,,,,,,,,,,,,,,,,
92,40,Ylästö,2018,4948.0,4396.0,325.0,227.0,7,24,29,35,34,30,44,48,32,39,35,36,45,63,44,Ylästö
92,40,Ylästö,2019,5106.0,4525.0,347.0,234.0,,,,,,,,,,,,,,,,
92,40,Ylästö,2020,5117.0,4542.0,343.0,232.0,,,,,,,,,,,,,,,,
92,50,Tammisto,2013,3392.0,2983.0,317.0,92.0,7,19,13,18,32,22,33,39,22,29,25,31,37,48,36,Tammisto
92,50,Tammisto,2014,3456.0,3019.0,351.0,86.0,,,,,,,,,,,,,,,,
92,50,Tammisto,2015,3458.0,3027.0,348.0,83.0,8,18,14,17,31,24,34,38,23,32,27,33,39,42,37,Tammisto
92,50,Tammisto,2016,3469.0,2997.0,396.0,76.0,,,,,,,,,,,,,,,,
92,50,Tammisto,2017,3453.0,2964.0,414.0,75.0,,,,,,,,,,,,,,,,
92,50,Tammisto,2018,3474.0,2988.0,410.0,76.0,7,19,12,34,31,21,35,43,24,31,27,34,40,57,37,Tammisto
92,50,Tammisto,2019,3440.0,2950.0,420.0,70.0,,,,,,,,,,,,,,,,
92,50,Tammisto,2020,3446.0,2968.0,405.0,73.0,,,,,,,,,,,,,,,,
92,60,Hiekkaharju,2013,4930.0,4467.0,324.0,139.0,18,8,13,33,36,23,42,49,37,40,37,29,36,57,39,Hiekkaharju
92,60,Hiekkaharju,2014,5001.0,4528.0,334.0,139.0,,,,,,,,,,,,,,,,
92,60,Hiekkaharju,2015,5071.0,4580.0,350.0,141.0,22,6,12,32,33,22,42,51,37,41,37,30,36,59,39,Hiekkaharju
